	time	open	high	low	close	tick_volume	spread	real_volume
238	2022-05-02 04:00:00	1.49093	1.49604	1.49011	1.4944600000000001	17757	2	0
239	2022-05-02 08:00:00	1.49448	1.49658	1.49101	1.4917799999999999	21554	0	0
240	2022-05-02 12:00:00	1.49174	1.49333	1.48651	1.49166	18998	4	0
241	2022-05-02 16:00:00	1.49166	1.49427	1.48879	1.4928	30722	1	0
242	2022-05-02 20:00:00	1.4928	1.49305	1.48882	1.48976	15595	0	0
243	2022-05-03 00:00:00	1.4898	1.49162	1.48382	1.48403	8805	8	0
244	2022-05-03 04:00:00	1.48403	1.48554	1.47205	1.4788999999999999	15865	2	0
245	2022-05-03 08:00:00	1.4788999999999999	1.4822199999999999	1.47393	1.47897	25363	0	0
246	2022-05-03 12:00:00	1.47897	1.48631	1.47859	1.48485	26492	0	0
247	2022-05-03 16:00:00	1.48485	1.48629	1.48199	1.48294	29572	0	0
248	2022-05-03 20:00:00	1.48295	1.48539	1.48218	1.48225	19232	1	0
249	2022-05-04 00:00:00	1.48179	1.48404	1.48082	1.48237	5517	4	0
