	time	open	high	low	close	tick_volume	spread	real_volume
59	2022-05-06 00:00:00	1.05413	1.05509	1.05332	1.05412	7288	0	0
60	2022-05-06 04:00:00	1.05412	1.05457	1.05158	1.0532	14968	0	0
61	2022-05-06 08:00:00	1.05321	1.05802	1.04828	1.0557	30927	0	0
62	2022-05-06 12:00:00	1.0557	1.05987	1.05474	1.05535	31064	0	0
63	2022-05-06 16:00:00	1.05535	1.05957	1.05535	1.05691	44522	0	0
64	2022-05-06 20:00:00	1.0569	1.05748	1.05366	1.05439	18088	0	0
65	2022-05-09 00:00:00	1.05387	1.05425	1.05176	1.0519	7731	0	0
66	2022-05-09 04:00:00	1.0519	1.05268	1.05025	1.05122	13179	0	0
67	2022-05-09 08:00:00	1.0512	1.05295	1.04954	1.05077	23440	0	0
68	2022-05-09 12:00:00	1.05077	1.05732	1.0505	1.05624	25997	0	0
69	2022-05-09 16:00:00	1.05624	1.05925	1.05168	1.05735	34007	0	0
70	2022-05-09 20:00:00	1.05734	1.05755	1.05508	1.0557	19296	0	0
71	2022-05-10 00:00:00	1.0557	1.0569	1.0551	1.05588	8844	0	0
72	2022-05-10 04:00:00	1.05589	1.0581	1.05553	1.05757	17026	0	0
73	2022-05-10 08:00:00	1.05758	1.05851	1.05512	1.0572300000000001	24464	0	0
74	2022-05-10 12:00:00	1.05721	1.05755	1.05359	1.05511	22594	0	0
75	2022-05-10 16:00:00	1.05512	1.05747	1.05257	1.05339	37161	0	0
76	2022-05-10 20:00:00	1.05338	1.05413	1.05267	1.05281	16958	0	0
77	2022-05-11 00:00:00	1.05281	1.05369	1.0524	1.05315	5395	0	0
78	2022-05-11 04:00:00	1.05315	1.05432	1.05256	1.05411	9875	0	0
79	2022-05-11 08:00:00	1.05415	1.05743	1.05371	1.05677	20075	0	0
80	2022-05-11 12:00:00	1.05677	1.05757	1.05017	1.0521	28030	0	0
81	2022-05-11 16:00:00	1.05216	1.0577	1.05176	1.05306	47750	0	0
82	2022-05-11 20:00:00	1.05308	1.05356	1.05092	1.05092	23272	0	0
83	2022-05-12 00:00:00	1.05092	1.05284	1.05076	1.05242	7764	0	0
84	2022-05-12 04:00:00	1.05242	1.05291	1.05121	1.05189	12561	0	0
85	2022-05-12 08:00:00	1.05189	1.0521	1.04402	1.04407	32137	0	0
86	2022-05-12 12:00:00	1.04407	1.04465	1.03885	1.04168	29189	0	0
87	2022-05-12 16:00:00	1.04167	1.04262	1.03546	1.03594	38877	0	0
88	2022-05-12 20:00:00	1.03594	1.03822	1.0354	1.03779	18875	0	0
89	2022-05-13 00:00:00	1.03779	1.03842	1.03731	1.03797	6204	0	0
